datetime,tempmax,tempmin,temp,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,precipprob,precip
24/9/2025,95,75.2,83.4,72.4,71.9,12.1,11.6,292.5,1008.8,30.8,0,0
25/9/2025,90.9,76.1,82.4,74.7,79.1,13.2,14.3,31.4,1009.5,38.3,100,0.028
26/9/2025,93.9,75.2,83.7,73.8,74.4,11,11.8,86.6,1010.1,41.4,100,0.008
27/9/2025,92.1,78.7,84.4,74.7,73.6,26.4,18.3,70.8,1009.6,41.5,100,0.098
28/9/2025,92.6,78.7,85,74.5,72,30,23,81.9,1009.9,33,100,0.056
29/9/2025,91.3,75.6,79.7,74.3,85,31.1,15.9,214.9,1010.5,44.5,100,0.974
30/9/2025,90.8,73.8,80.2,73.6,81.9,13,62.2,189.2,1009.6,50.7,100,0.154
1/10/2025,90.3,69.9,81.4,74.4,80.2,20.8,17.2,79.4,1009.5,41.7,100,0.266
2/10/2025,85.9,76.9,80.5,75.1,84,17.4,12.8,41.9,1010.8,48.9,100,1.112
3/10/2025,93.1,75.1,82.7,74,77.4,10.1,9.8,174.9,1011.3,40.4,100,0.098
4/10/2025,93.3,75.1,83.6,74.1,74.6,14.5,12.8,335.4,1011.3,34.5,100,0.02
5/10/2025,92.6,76.4,82.9,74.4,76.9,14.8,11.4,112.2,1011.4,37.1,100,0.127
6/10/2025,92.1,75.6,83.6,73.8,73.8,19.7,19.7,84.3,1011.2,33.8,100,0.181
7/10/2025,89.5,76.9,81.5,74.9,81.1,34.4,23,88.6,1012.2,47.1,100,0.578
8/10/2025,92.1,75.1,82.1,73.8,77.5,12.5,12.5,280.5,1011,37.1,100,0.111
9/10/2025,92.1,75.6,83.6,73.4,73.3,12.3,9.2,34.7,1010.4,34.9,100,0.016
10/10/2025,92.6,76.9,83.4,72.9,71.9,12.1,12.8,110.8,1010,42.1,100,0.02
11/10/2025,92.6,76.9,84.5,72,67.7,12.8,14.7,75.9,1009.9,41,100,0.024
12/10/2025,93.9,77.4,84.9,74.5,72.9,17.4,14.2,77.1,1009.1,35.5,100,0.028
13/10/2025,92.6,78.7,84.3,76.2,77.5,20.8,18.3,67,1009,39.1,100,0.421
14/10/2025,93.9,76.9,84.9,76.1,76.3,20.4,16.9,64.4,1007.9,34.6,100,0.088
15/10/2025,92.1,78.7,84.9,76.9,78,21.9,14.5,43.3,1006.4,40.1,100,0.072
16/10/2025,93.1,78.7,84.6,76.1,77.5,18.3,16.2,50.6,1006.2,51,100,0.158
17/10/2025,92.6,76.9,83.2,75.6,79.2,15.7,16.1,244.2,1007.2,43.8,100,0.585
18/10/2025,92.6,77.4,82.9,76.7,82.7,11.2,8.1,264.8,1006.6,46.1,100,0.099
19/10/2025,90.8,76.9,84.1,75.6,77,14.5,7.3,325.3,1005.7,38.8,100,0.032
20/10/2025,93.1,78.7,84.7,76.4,77.3,13,12.8,331.3,1005.8,48.7,100,0.084
21/10/2025,92.6,77.4,84.5,75.9,76.6,14.1,13.9,257.9,1007.2,55.5,100,0.158
22/10/2025,95.1,76.9,83.1,76,81,28.9,18.7,286.1,1008.4,55.7,100,0.253
23/10/2025,91.3,76.9,81.9,75.1,81.5,19,20.8,223,1008.7,54.2,100,0.257
24/10/2025,90,76.9,80.2,75.4,86.7,30,21.9,239.7,1009,55.4,100,2.044
25/10/2025,91.3,75.1,82.3,74.1,78.4,17.7,20.1,234.8,1009.1,49.5,100,0.238
26/10/2025,91.8,76.9,80.8,75.6,85.3,14.5,20.8,234.6,1009.3,49,100,0.615
27/10/2025,90.8,75.1,80.5,74.8,84.2,12.3,12.8,223.3,1009.6,46.6,100,0.075
28/10/2025,87.2,75.6,80,74.7,84.9,13.4,11.4,238.8,1010.2,44.7,100,0.728
29/10/2025,92.1,75.6,80.9,74.2,81.6,6.9,8.5,272.3,1010.2,49.2,100,0.076
30/10/2025,93.9,75.9,81.3,75,83.5,15,15,224.2,1009.9,46,100,0.225
31/10/2025,92.6,73.8,82,73.7,78.6,10.5,14.5,223.5,1010.7,43.1,100,0.052
1/11/2025,93.3,75.6,82.2,74.2,79.3,11.4,12.4,235.7,1010.4,46.3,100,0.351
2/11/2025,91.3,76.9,81.7,75.3,82.1,7.4,8.1,242.7,1010.3,39,100,0.346
3/11/2025,92.6,75.6,81.1,74.5,82,12.1,12.1,233.4,1009.8,38.2,100,0.287
4/11/2025,93.1,75.6,83.9,73.2,71.8,13,11.2,215.6,1009.1,42,100,0.032
